sequence_id,timestep,heart_rate_bpm,hrv_ms,blood_oxygen_pct,accel_g,resp_rate_bpm,skin_temp_c,gsr_microsiemens,noise_db,steps_per_min,sleep_debt_hours,activity_level,noise_environment,skin_temp_profile,gsr_state,label
4,39,66.07,58.19,96.28,0.196,11.33,36.61,5.35,41.18,30,0.35,moderate,busy,normal,alert,rested
4,40,62.05,54.98,96.7,0.229,11.99,36.56,5.27,31.36,16,0.35,sedentary,quiet,normal,alert,rested
4,41,63.59,49.14,97.7,0.28,12.73,36.61,4.84,34.66,27,0.35,moderate,quiet,normal,alert,rested
4,42,65.14,49.9,96.89,0.28,12.49,36.54,5.14,38.5,17,0.35,sedentary,quiet,normal,alert,rested
4,43,73.18,58.3,97.5,0.205,10.69,36.55,4.63,40.02,21,0.35,moderate,busy,normal,alert,rested
4,44,66.89,55.5,97.62,0.212,11.11,36.55,4.32,41.04,22,0.35,moderate,busy,normal,calm,rested
4,45,65.05,48.87,96.87,0.173,10.5,36.52,4.44,35.37,22,0.35,moderate,quiet,normal,calm,rested
4,46,64.79,50.44,97.89,0.333,10.41,36.55,3.95,35.79,21,0.35,moderate,quiet,normal,calm,rested
4,47,65.46,51.31,97.84,0.345,10.34,36.49,4.42,45.59,20,0.35,sedentary,busy,normal,calm,rested
5,0,69.49,50.9,97.35,0.423,10.42,36.44,4.35,35.06,17,0.99,sedentary,quiet,normal,calm,rested
5,1,63.8,48.82,98.61,0.084,11.99,36.44,4.77,44.99,26,0.99,moderate,busy,normal,alert,rested
5,2,61.85,43.95,98.09,0.186,9.99,36.52,3.96,43.14,16,0.99,sedentary,busy,normal,calm,rested
5,3,60.84,46.5,97.84,0.144,12.79,36.43,4.27,41.61,7,0.99,sedentary,busy,normal,calm,rested
5,4,59.19,41.37,98.31,0.24,11.1,36.41,4.5,39.35,6,0.99,sedentary,quiet,normal,calm,rested
5,5,56.57,44.18,97.39,0.194,10.74,36.47,4.7,38.28,9,0.99,sedentary,quiet,normal,alert,rested
5,6,60.33,46.41,97.25,0.168,11.15,36.5,4.85,41.2,2,0.99,sedentary,busy,normal,alert,rested
5,7,60.81,41.71,97.93,0.356,11.15,36.61,4.13,36.67,2,0.99,sedentary,quiet,normal,calm,rested
5,8,56.99,42.78,97.32,0.311,10.99,36.52,4.36,40.4,6,0.99,sedentary,busy,normal,calm,rested
5,9,58.33,41.02,97.95,0.196,10.1,36.54,4.89,41.3,0,0.99,sedentary,busy,normal,alert,rested
5,10,53.69,36.59,97.16,0.322,10.72,36.43,4.95,37.79,0,0.99,sedentary,quiet,normal,alert,rested
5,11,62.07,40.58,97.61,0.482,9.84,36.51,5.28,33.56,0,0.99,sedentary,quiet,normal,alert,rested
5,12,56.41,42.31,97.4,0.219,10.73,36.58,4.55,35.94,0,0.99,sedentary,quiet,normal,alert,rested
5,13,53.23,42.33,97.08,0.282,9.49,36.53,5.33,41.13,0,0.99,sedentary,busy,normal,alert,rested
5,14,53.53,40.92,97.0,0.265,9.59,36.49,4.93,37.26,5,0.99,sedentary,quiet,normal,alert,rested
5,15,55.85,36.13,97.48,0.417,9.66,36.48,4.75,33.86,8,0.99,sedentary,quiet,normal,alert,rested
5,16,52.66,38.19,97.81,0.372,9.81,36.54,4.83,37.65,7,0.99,sedentary,quiet,normal,alert,rested
5,17,55.95,35.4,97.64,0.373,10.01,36.63,4.88,34.09,0,0.99,sedentary,quiet,normal,alert,rested
5,18,53.79,37.96,96.91,0.301,10.31,36.53,4.55,38.09,2,0.99,sedentary,quiet,normal,alert,rested
5,19,57.23,33.78,97.85,0.398,11.21,36.63,4.98,35.85,1,0.99,sedentary,quiet,normal,alert,rested
5,20,54.71,41.41,96.83,0.284,10.12,36.65,4.78,36.74,6,0.99,sedentary,quiet,normal,alert,rested
5,21,55.16,41.0,97.26,0.279,10.37,36.63,4.81,30.3,0,0.99,sedentary,quiet,normal,alert,rested
5,22,59.01,45.67,97.79,0.31,10.38,36.63,4.43,37.07,0,0.99,sedentary,quiet,normal,calm,rested
5,23,58.05,42.97,97.39,0.196,9.52,36.65,4.56,40.15,2,0.99,sedentary,busy,normal,alert,rested
5,24,58.86,47.46,97.69,0.346,9.88,36.62,4.08,35.73,2,0.99,sedentary,quiet,normal,calm,rested
5,25,59.69,47.87,97.39,0.231,9.97,36.62,4.72,39.93,9,0.99,sedentary,quiet,normal,alert,rested
5,26,63.25,48.29,98.21,0.293,10.33,36.64,4.43,40.72,13,0.99,sedentary,busy,normal,calm,rested
5,27,65.72,46.11,97.4,0.296,11.07,36.61,4.26,36.62,17,0.99,sedentary,quiet,normal,calm,rested
5,28,65.46,49.58,98.05,0.221,11.8,36.52,3.99,38.21,10,0.99,sedentary,quiet,normal,calm,rested
5,29,61.61,51.51,97.34,0.256,11.37,36.64,4.18,37.83,21,0.99,moderate,quiet,normal,calm,rested
5,30,66.07,53.51,97.61,0.119,11.13,36.62,4.91,42.57,18,0.99,sedentary,busy,normal,alert,rested
5,31,63.25,51.9,97.44,0.246,10.77,36.65,4.59,41.4,8,0.99,sedentary,busy,normal,alert,rested
5,32,63.19,63.28,97.11,0.294,11.86,36.57,5.19,38.26,19,0.99,sedentary,quiet,normal,alert,rested
5,33,71.1,50.7,97.2,0.244,10.86,36.63,4.87,38.96,23,0.99,moderate,quiet,normal,alert,rested
5,34,69.19,54.72,97.23,0.366,11.34,36.67,4.73,40.77,31,0.99,moderate,busy,normal,alert,rested
5,35,61.75,53.64,97.12,0.4,11.57,36.73,4.37,39.36,19,0.99,sedentary,quiet,normal,calm,rested
5,36,68.97,52.91,97.06,0.112,11.92,36.51,4.47,38.65,21,0.99,moderate,quiet,normal,calm,rested
5,37,70.46,50.8,97.38,0.279,11.7,36.53,4.86,41.6,20,0.99,sedentary,busy,normal,alert,rested
5,38,70.11,54.17,97.89,0.252,11.79,36.48,4.47,39.93,21,0.99,moderate,quiet,normal,calm,rested
5,39,68.69,52.92,97.14,0.201,12.07,36.54,5.46,36.18,29,0.99,moderate,quiet,normal,alert,rested
5,40,65.24,53.43,96.88,0.354,12.14,36.55,4.96,34.69,30,0.99,moderate,quiet,normal,alert,rested
5,41,71.13,54.44,97.25,0.31,11.74,36.52,4.71,37.11,18,0.99,sedentary,quiet,normal,alert,rested
5,42,69.18,53.15,97.12,0.214,10.9,36.6,4.98,41.13,18,0.99,sedentary,busy,normal,alert,rested
5,43,70.6,54.04,97.92,0.268,11.72,36.49,4.8,38.92,29,0.99,moderate,quiet,normal,alert,rested
5,44,70.32,53.23,97.89,0.055,11.39,36.52,4.99,39.83,19,0.99,sedentary,quiet,normal,alert,rested
5,45,64.75,49.81,98.24,0.36,12.37,36.5,4.5,40.45,18,0.99,sedentary,busy,normal,calm,rested
5,46,64.96,51.3,97.31,0.195,11.35,36.42,4.76,41.53,12,0.99,sedentary,busy,normal,alert,rested
5,47,60.03,51.64,97.75,0.254,10.59,36.39,5.02,37.83,18,0.99,sedentary,quiet,normal,alert,rested
6,0,63.39,51.78,96.85,0.185,11.26,36.55,4.6,35.82,12,0.32,sedentary,quiet,normal,alert,rested
6,1,66.72,53.7,96.99,0.429,12.19,36.69,4.69,41.21,25,0.32,moderate,busy,normal,alert,rested
6,2,64.89,52.2,98.44,0.23,12.11,36.61,5.08,34.67,15,0.32,sedentary,quiet,normal,alert,rested
6,3,70.55,55.22,96.25,0.259,11.75,36.65,4.96,39.56,22,0.32,moderate,quiet,normal,alert,rested
6,4,68.63,51.42,96.89,0.184,11.08,36.64,5.21,40.67,18,0.32,sedentary,busy,normal,alert,rested
6,5,66.65,53.67,97.65,0.292,12.94,36.54,4.83,34.18,13,0.32,sedentary,quiet,normal,alert,rested
6,6,67.59,53.96,97.0,0.128,12.01,36.57,5.17,40.51,14,0.32,sedentary,busy,normal,alert,rested
6,7,68.85,53.02,97.83,0.251,11.58,36.55,4.43,42.94,34,0.32,moderate,busy,normal,calm,rested
6,8,63.32,53.77,97.2,0.211,12.58,36.62,4.78,45.55,21,0.32,moderate,busy,normal,alert,rested
6,9,66.72,54.94,96.99,0.381,12.17,36.53,4.77,34.91,22,0.32,moderate,quiet,normal,alert,rested
6,10,63.69,53.57,97.14,0.315,12.36,36.58,4.74,35.67,18,0.32,sedentary,quiet,normal,alert,rested
6,11,66.39,54.38,97.18,0.195,11.77,36.6,5.28,41.14,13,0.32,sedentary,busy,normal,alert,rested
6,12,69.39,49.62,97.18,0.305,10.75,36.57,4.64,39.91,13,0.32,sedentary,quiet,normal,alert,rested
6,13,67.35,52.85,97.42,0.339,9.89,36.54,4.55,35.81,18,0.32,sedentary,quiet,normal,alert,rested
6,14,65.8,48.19,97.61,0.248,11.62,36.58,4.36,43.19,7,0.32,sedentary,busy,normal,calm,rested
6,15,64.57,44.27,97.79,0.292,12.49,36.51,4.19,42.07,14,0.32,sedentary,busy,normal,calm,rested
6,16,63.3,51.16,98.3,0.074,11.19,36.51,4.0,32.62,12,0.32,sedentary,quiet,normal,calm,rested
6,17,61.12,45.2,97.91,0.161,11.05,36.59,4.22,44.66,18,0.32,sedentary,busy,normal,calm,rested
6,18,63.91,44.14,97.81,0.107,11.17,36.5,4.39,39.21,10,0.32,sedentary,quiet,normal,calm,rested
6,19,59.82,42.37,97.65,0.241,10.71,36.51,4.61,40.07,0,0.32,sedentary,busy,normal,alert,rested
6,20,59.76,41.67,97.71,0.219,11.0,36.6,4.29,37.49,9,0.32,sedentary,quiet,normal,calm,rested
6,21,61.65,40.23,97.91,0.249,10.5,36.5,4.74,40.09,7,0.32,sedentary,busy,normal,alert,rested
6,22,56.74,37.26,97.51,0.186,10.76,36.48,4.79,40.01,0,0.32,sedentary,busy,normal,alert,rested
6,23,60.32,40.58,97.18,0.244,10.38,36.48,4.86,38.45,0,0.32,sedentary,quiet,normal,alert,rested
6,24,53.03,42.16,97.43,0.251,11.14,36.41,5.12,43.08,0,0.32,sedentary,busy,normal,alert,rested
6,25,59.48,37.83,96.91,0.252,11.34,36.56,4.8,41.18,0,0.32,sedentary,busy,normal,alert,rested
6,26,60.31,44.47,97.45,0.215,10.83,36.57,5.03,42.13,2,0.32,sedentary,busy,normal,alert,rested
6,27,54.03,43.85,97.35,0.319,10.51,36.58,5.09,39.05,0,0.32,sedentary,quiet,normal,alert,rested
6,28,54.72,37.59,97.1,0.383,9.91,36.57,4.86,40.39,2,0.32,sedentary,busy,normal,alert,rested
6,29,60.94,34.83,97.11,0.355,9.09,36.67,4.86,35.82,4,0.32,sedentary,quiet,normal,alert,rested
6,30,50.53,39.67,96.81,0.307,10.33,36.63,5.02,45.88,0,0.32,sedentary,busy,normal,alert,rested
6,31,55.28,42.86,97.19,0.335,7.76,36.63,4.86,36.96,0,0.32,sedentary,quiet,normal,alert,rested
6,32,58.61,33.35,98.51,0.382,10.38,36.71,4.94,35.17,5,0.32,sedentary,quiet,normal,alert,rested
6,33,52.58,41.69,97.77,0.316,9.33,36.63,4.78,35.49,0,0.32,sedentary,quiet,normal,alert,rested
6,34,54.11,38.93,97.79,0.475,10.78,36.59,4.65,41.94,4,0.32,sedentary,busy,normal,alert,rested
6,35,58.54,41.8,97.89,0.415,10.34,36.65,4.87,36.74,0,0.32,sedentary,quiet,normal,alert,rested
6,36,59.37,39.64,98.01,0.233,11.32,36.61,4.99,32.81,8,0.32,sedentary,quiet,normal,alert,rested
6,37,58.17,45.5,97.43,0.259,10.82,36.67,4.71,44.48,0,0.32,sedentary,busy,normal,alert,rested
6,38,62.96,42.54,98.14,0.381,10.14,36.55,4.55,36.16,2,0.32,sedentary,quiet,normal,alert,rested
6,39,59.36,42.97,98.33,0.276,11.42,36.78,4.18,29.74,19,0.32,sedentary,quiet,normal,calm,rested
6,40,61.57,45.42,97.14,0.074,11.26,36.66,3.68,35.01,14,0.32,sedentary,quiet,normal,calm,rested
6,41,64.92,47.27,99.1,0.263,12.04,36.73,4.48,33.4,0,0.32,sedentary,quiet,normal,calm,rested
6,42,60.65,48.45,97.93,0.226,11.06,36.69,4.56,38.18,9,0.32,sedentary,quiet,normal,alert,rested
6,43,56.73,51.33,97.52,0.147,11.71,36.71,4.55,41.7,6,0.32,sedentary,busy,normal,alert,rested
6,44,63.46,48.07,98.42,0.309,11.16,36.7,4.55,38.11,17,0.32,sedentary,quiet,normal,alert,rested
6,45,66.88,50.25,97.13,0.284,11.26,36.6,4.29,37.72,16,0.32,sedentary,quiet,normal,calm,rested
6,46,66.83,50.93,97.72,0.236,11.84,36.67,4.77,43.61,15,0.32,sedentary,busy,normal,alert,rested
6,47,62.06,52.16,97.78,0.273,11.8,36.56,4.42,40.36,23,0.32,moderate,busy,normal,calm,rested
7,0,66.07,51.34,97.25,0.272,12.11,36.63,5.39,41.79,20,0.61,sedentary,busy,normal,alert,rested
7,1,70.32,50.56,97.24,0.335,12.3,36.62,5.47,35.98,27,0.61,moderate,quiet,normal,alert,rested
7,2,67.76,58.34,97.25,0.313,12.83,36.6,4.84,37.31,18,0.61,sedentary,quiet,normal,alert,rested
7,3,70.51,58.83,97.11,0.108,11.51,36.58,4.61,31.67,19,0.61,sedentary,quiet,normal,alert,rested
7,4,62.64,55.63,97.07,0.262,12.64,36.51,4.23,38.28,24,0.61,moderate,quiet,normal,calm,rested
7,5,63.89,53.18,97.13,0.265,11.45,36.68,4.76,38.82,18,0.61,sedentary,quiet,normal,alert,rested
7,6,60.48,57.93,96.06,0.376,10.97,36.47,4.76,45.75,22,0.61,moderate,busy,normal,alert,rested
7,7,66.15,50.87,97.64,0.242,12.12,36.43,4.9,39.4,11,0.61,sedentary,quiet,normal,alert,rested
7,8,63.51,52.02,97.26,0.295,10.75,36.47,5.31,35.52,16,0.61,sedentary,quiet,normal,alert,rested
7,9,65.04,50.81,98.02,0.221,12.04,36.47,4.84,37.83,16,0.61,sedentary,quiet,normal,alert,rested
7,10,64.6,52.41,97.15,0.179,12.65,36.53,4.42,40.84,15,0.61,sedentary,busy,normal,calm,rested
7,11,58.48,50.29,97.67,0.269,10.85,36.49,4.79,38.0,12,0.61,sedentary,quiet,normal,alert,rested
7,12,64.27,47.62,98.25,0.208,11.42,36.46,3.98,40.9,14,0.61,sedentary,busy,normal,calm,rested
7,13,64.17,49.98,97.34,0.208,9.88,36.52,3.94,39.81,16,0.61,sedentary,quiet,normal,calm,rested
7,14,60.45,46.66,98.46,0.048,11.36,36.5,4.51,32.28,10,0.61,sedentary,quiet,normal,alert,rested
7,15,63.77,49.76,97.56,0.16,11.96,36.43,4.3,38.91,9,0.61,sedentary,quiet,normal,calm,rested
7,16,57.91,47.56,98.12,0.331,10.26,36.47,4.73,44.82,6,0.61,sedentary,busy,normal,alert,rested
7,17,55.69,43.04,98.05,0.247,11.29,36.6,4.36,35.41,0,0.61,sedentary,quiet,normal,calm,rested
7,18,58.52,45.82,98.27,0.221,10.53,36.5,4.94,35.93,3,0.61,sedentary,quiet,normal,alert,rested
7,19,57.99,41.83,98.21,0.146,11.9,36.48,4.4,36.21,6,0.61,sedentary,quiet,normal,calm,rested
7,20,57.58,44.52,97.09,0.1,10.12,36.53,4.27,38.01,4,0.61,sedentary,quiet,normal,calm,rested
7,21,55.1,38.02,96.91,0.241,10.54,36.67,5.12,33.76,0,0.61,sedentary,quiet,normal,alert,rested
7,22,56.43,44.65,97.56,0.229,10.81,36.61,5.26,34.33,2,0.61,sedentary,quiet,normal,alert,rested
7,23,53.18,37.09,96.74,0.267,9.3,36.59,4.85,35.26,2,0.61,sedentary,quiet,normal,alert,rested
7,24,59.98,40.24,96.99,0.278,10.06,36.52,4.37,37.14,6,0.61,sedentary,quiet,normal,calm,rested
7,25,53.96,33.25,97.17,0.397,9.07,36.58,5.02,40.45,1,0.61,sedentary,busy,normal,alert,rested
7,26,57.52,34.25,97.45,0.42,9.97,36.6,4.6,43.16,0,0.61,sedentary,busy,normal,alert,rested
7,27,60.21,37.97,97.48,0.262,11.24,36.49,5.0,31.25,0,0.61,sedentary,quiet,normal,alert,rested
7,28,60.99,42.07,96.43,0.294,9.77,36.63,5.42,40.67,1,0.61,sedentary,busy,normal,alert,rested
7,29,57.81,36.44,97.55,0.353,9.81,36.58,5.27,38.9,0,0.61,sedentary,quiet,normal,alert,rested
7,30,55.85,38.84,97.3,0.256,10.09,36.7,5.04,43.25,0,0.61,sedentary,busy,normal,alert,rested
7,31,57.65,44.35,97.67,0.189,9.85,36.67,4.68,40.55,2,0.61,sedentary,busy,normal,alert,rested
7,32,57.61,41.9,97.12,0.361,10.71,36.7,4.52,36.57,0,0.61,sedentary,quiet,normal,alert,rested
7,33,56.36,44.39,97.82,0.168,10.29,36.66,4.38,37.14,12,0.61,sedentary,quiet,normal,calm,rested
7,34,57.31,41.69,98.63,0.027,9.87,36.74,4.41,40.35,17,0.61,sedentary,busy,normal,calm,rested
7,35,58.1,42.42,97.88,0.183,10.37,36.64,4.05,40.16,11,0.61,sedentary,busy,normal,calm,rested
7,36,60.24,44.52,98.04,0.141,10.61,36.65,4.8,38.21,7,0.61,sedentary,quiet,normal,alert,rested
7,37,61.01,45.08,97.54,0.108,11.43,36.63,4.3,36.5,1,0.61,sedentary,quiet,normal,calm,rested
7,38,61.04,51.47,97.81,0.132,10.77,36.64,4.29,36.62,10,0.61,sedentary,quiet,normal,calm,rested
7,39,61.76,49.39,97.99,0.228,11.53,36.65,4.68,39.92,21,0.61,moderate,quiet,normal,alert,rested
7,40,63.55,50.15,97.49,0.234,11.75,36.63,4.85,38.56,23,0.61,moderate,quiet,normal,alert,rested
7,41,61.86,49.48,97.47,0.331,11.76,36.64,4.35,38.48,19,0.61,sedentary,quiet,normal,calm,rested
7,42,67.27,51.06,97.4,0.271,11.55,36.66,4.43,44.69,13,0.61,sedentary,busy,normal,calm,rested
7,43,69.6,56.27,97.87,0.42,11.91,36.62,4.49,36.18,23,0.61,moderate,quiet,normal,calm,rested
7,44,62.68,48.58,98.03,0.353,11.91,36.68,4.94,37.72,10,0.61,sedentary,quiet,normal,alert,rested
7,45,70.09,54.85,96.8,0.281,11.45,36.62,4.67,40.1,19,0.61,sedentary,busy,normal,alert,rested
7,46,64.41,56.08,97.49,0.151,12.04,36.66,4.77,38.72,16,0.61,sedentary,quiet,normal,alert,rested
7,47,63.24,56.06,97.22,0.294,11.7,36.59,4.9,38.06,26,0.61,moderate,quiet,normal,alert,rested
8,0,67.16,49.49,96.35,0.183,11.46,36.47,4.3,37.42,27,1.15,moderate,quiet,normal,calm,rested
8,1,68.37,52.75,97.8,0.237,11.11,36.53,4.38,39.58,18,1.15,sedentary,quiet,normal,calm,rested
8,2,64.8,50.57,97.96,0.142,11.72,36.48,4.41,38.68,19,1.15,sedentary,quiet,normal,calm,rested
8,3,64.91,51.82,98.16,0.213,11.71,36.4,4.69,32.07,20,1.15,sedentary,quiet,normal,alert,rested
8,4,63.17,50.64,97.1,0.249,11.85,36.51,4.47,38.54,22,1.15,moderate,quiet,normal,calm,rested
8,5,65.46,47.29,97.55,0.175,11.22,36.42,3.74,37.67,15,1.15,sedentary,quiet,normal,calm,rested
8,6,63.32,51.39,97.37,0.166,10.26,36.49,4.27,36.57,12,1.15,sedentary,quiet,normal,calm,rested
8,7,60.3,44.03,98.62,0.247,10.9,36.4,4.14,40.03,11,1.15,sedentary,busy,normal,calm,rested
8,8,63.81,49.73,97.87,0.144,10.6,36.45,4.55,36.73,0,1.15,sedentary,quiet,normal,alert,rested
8,9,61.68,44.72,97.62,0.027,11.48,36.51,4.03,38.94,1,1.15,sedentary,quiet,normal,calm,rested
8,10,56.37,37.73,98.01,0.26,10.48,36.48,4.99,35.9,0,1.15,sedentary,quiet,normal,alert,rested
8,11,59.38,44.73,97.49,0.085,10.1,36.52,4.76,32.75,0,1.15,sedentary,quiet,normal,alert,rested
8,12,55.94,42.13,98.4,0.189,10.5,36.45,5.4,36.46,0,1.15,sedentary,quiet,normal,alert,rested
8,13,58.2,37.44,97.76,0.227,9.87,36.47,4.12,36.49,0,1.15,sedentary,quiet,normal,calm,rested
8,14,56.16,39.22,97.14,0.2,9.79,36.57,5.18,37.66,7,1.15,sedentary,quiet,normal,alert,rested
8,15,56.07,39.21,96.98,0.321,10.6,36.45,4.85,36.21,0,1.15,sedentary,quiet,normal,alert,rested
8,16,56.42,33.89,97.09,0.434,10.43,36.47,5.01,38.52,0,1.15,sedentary,quiet,normal,alert,rested
8,17,54.76,39.3,96.99,0.283,10.58,36.57,4.49,36.77,8,1.15,sedentary,quiet,normal,calm,rested
8,18,60.55,40.19,97.85,0.403,10.03,36.44,4.87,34.06,0,1.15,sedentary,quiet,normal,alert,rested
8,19,60.37,39.75,96.89,0.216,8.92,36.46,5.39,41.6,0,1.15,sedentary,busy,normal,alert,rested
8,20,55.66,38.9,97.2,0.419,10.34,36.46,5.21,31.81,0,1.15,sedentary,quiet,normal,alert,rested
8,21,52.72,39.37,96.72,0.189,9.5,36.61,4.82,40.77,7,1.15,sedentary,busy,normal,alert,rested
8,22,57.03,41.28,96.87,0.279,9.48,36.61,5.12,41.63,0,1.15,sedentary,busy,normal,alert,rested
8,23,59.01,39.59,97.08,0.308,10.65,36.7,5.03,34.17,0,1.15,sedentary,quiet,normal,alert,rested
8,24,53.94,40.83,96.92,0.359,10.1,36.63,4.81,39.41,0,1.15,sedentary,quiet,normal,alert,rested
8,25,57.62,39.99,97.39,0.241,10.77,36.59,4.95,39.56,11,1.15,sedentary,quiet,normal,alert,rested
8,26,50.01,40.13,98.01,0.013,11.33,36.62,4.02,41.09,0,1.15,sedentary,busy,normal,calm,rested
8,27,56.66,47.31,97.44,0.124,11.75,36.67,4.46,35.84,3,1.15,sedentary,quiet,normal,calm,rested
8,28,63.58,40.9,97.18,0.293,10.48,36.63,4.63,37.2,0,1.15,sedentary,quiet,normal,alert,rested
8,29,59.85,48.56,98.65,0.176,10.74,36.7,4.57,39.47,0,1.15,sedentary,quiet,normal,alert,rested
8,30,60.11,46.51,97.28,0.152,11.9,36.62,3.87,31.64,8,1.15,sedentary,quiet,normal,calm,rested
8,31,60.48,44.3,98.08,0.203,11.09,36.65,3.84,35.78,8,1.15,sedentary,quiet,normal,calm,rested
8,32,62.58,50.92,97.61,0.14,12.0,36.64,3.86,37.12,4,1.15,sedentary,quiet,normal,calm,rested
8,33,60.64,44.98,97.48,0.39,11.83,36.7,4.7,37.94,15,1.15,sedentary,quiet,normal,alert,rested
8,34,64.49,46.77,97.24,0.316,10.6,36.64,4.66,41.18,17,1.15,sedentary,busy,normal,alert,rested
8,35,61.94,52.54,97.55,0.181,10.25,36.65,4.08,32.62,26,1.15,moderate,quiet,normal,calm,rested
8,36,62.59,50.53,97.55,0.274,10.93,36.58,4.86,37.59,17,1.15,sedentary,quiet,normal,alert,rested
8,37,60.79,50.87,97.78,0.213,11.06,36.63,4.87,39.61,15,1.15,sedentary,quiet,normal,alert,rested
8,38,68.59,58.18,97.84,0.146,13.47,36.54,4.38,39.31,19,1.15,sedentary,quiet,normal,calm,rested
8,39,68.06,57.82,97.68,0.196,11.82,36.65,5.12,41.96,25,1.15,moderate,busy,normal,alert,rested
8,40,69.29,52.81,96.74,0.295,11.55,36.65,4.58,36.88,18,1.15,sedentary,quiet,normal,alert,rested
8,41,70.19,56.96,97.24,0.279,12.84,36.49,5.1,42.19,29,1.15,moderate,busy,normal,alert,rested
8,42,69.95,52.6,96.99,0.305,11.54,36.56,4.44,34.37,24,1.15,moderate,quiet,normal,calm,rested
8,43,66.93,52.72,97.12,0.274,11.74,36.56,4.93,37.72,22,1.15,moderate,quiet,normal,alert,rested
8,44,65.74,53.44,96.47,0.158,11.18,36.52,5.23,38.53,23,1.15,moderate,quiet,normal,alert,rested
8,45,65.46,55.61,97.9,0.248,11.38,36.48,4.96,35.14,26,1.15,moderate,quiet,normal,alert,rested
8,46,65.04,49.46,97.45,0.157,12.2,36.58,4.67,38.98,29,1.15,moderate,quiet,normal,alert,rested
8,47,66.07,58.77,97.17,0.191,11.84,36.53,5.15,41.12,23,1.15,moderate,busy,normal,alert,rested
9,0,64.78,46.52,97.46,0.222,12.73,36.7,4.08,43.11,0,0.49,sedentary,busy,normal,calm,rested
9,1,62.94,50.29,97.52,0.18,11.13,36.63,4.15,34.63,4,0.49,sedentary,quiet,normal,calm,rested
9,2,61.9,49.78,98.09,0.193,10.62,36.73,4.13,38.89,9,0.49,sedentary,quiet,normal,calm,rested
9,3,63.22,52.18,97.78,0.362,11.85,36.66,4.74,34.99,23,0.49,moderate,quiet,normal,alert,rested
9,4,67.0,53.36,97.75,0.15,10.87,36.65,4.67,40.56,18,0.49,sedentary,busy,normal,alert,rested
9,5,65.8,56.45,97.57,0.332,12.36,36.7,4.79,40.96,20,0.49,moderate,busy,normal,alert,rested
9,6,69.45,60.21,96.95,0.211,12.67,36.64,4.63,35.79,25,0.49,moderate,quiet,normal,alert,rested
9,7,68.61,59.97,97.27,0.339,12.77,36.55,4.49,38.96,17,0.49,sedentary,quiet,normal,calm,rested
9,8,66.5,52.42,97.2,0.188,11.06,36.63,4.89,41.66,24,0.49,moderate,busy,normal,alert,rested
9,9,68.86,56.99,96.86,0.215,12.04,36.65,5.07,37.69,20,0.49,moderate,quiet,normal,alert,rested
9,10,68.58,51.47,97.55,0.313,12.45,36.64,5.19,31.96,23,0.49,moderate,quiet,normal,alert,rested
9,11,64.43,52.14,97.15,0.345,12.1,36.59,5.44,39.44,16,0.49,sedentary,quiet,normal,alert,rested
9,12,64.46,52.31,97.25,0.128,12.15,36.59,4.68,38.92,25,0.49,moderate,quiet,normal,alert,rested
9,13,66.21,56.92,96.94,0.303,12.74,36.58,4.49,38.73,22,0.49,moderate,quiet,normal,calm,rested
9,14,65.38,50.6,97.11,0.331,12.32,36.61,4.83,45.1,16,0.49,sedentary,busy,normal,alert,rested
9,15,68.29,53.19,97.91,0.269,11.16,36.55,4.47,34.95,26,0.49,moderate,quiet,normal,calm,rested
9,16,66.7,55.9,97.02,0.375,11.61,36.43,4.49,33.34,11,0.49,sedentary,quiet,normal,calm,rested
9,17,67.5,53.73,97.67,0.213,11.95,36.45,4.55,37.87,15,0.49,sedentary,quiet,normal,alert,rested
9,18,65.89,51.78,97.7,0.293,12.12,36.49,4.82,39.53,19,0.49,sedentary,quiet,normal,alert,rested
9,19,65.32,44.51,98.37,0.186,10.97,36.49,4.15,44.71,12,0.49,sedentary,busy,normal,calm,rested
9,20,62.57,47.55,97.87,0.357,11.51,36.47,4.86,39.54,10,0.49,sedentary,quiet,normal,alert,rested
9,21,63.35,49.44,97.89,0.227,11.24,36.6,5.23,39.03,8,0.49,sedentary,quiet,normal,alert,rested
9,22,60.14,50.46,97.25,0.189,11.35,36.51,4.17,44.66,16,0.49,sedentary,busy,normal,calm,rested
9,23,60.8,49.32,97.92,0.139,10.75,36.56,4.03,37.76,16,0.49,sedentary,quiet,normal,calm,rested
9,24,61.96,46.65,97.63,0.368,11.37,36.38,4.69,33.73,0,0.49,sedentary,quiet,normal,alert,rested
9,25,58.68,48.68,97.68,0.202,9.76,36.56,4.3,33.92,9,0.49,sedentary,quiet,normal,calm,rested
9,26,60.91,44.17,98.21,0.237,11.55,36.5,4.5,41.58,12,0.49,sedentary,busy,normal,alert,rested
9,27,58.15,48.63,97.64,0.201,10.81,36.47,4.06,45.8,10,0.49,sedentary,busy,normal,calm,rested
9,28,56.02,42.52,97.76,0.175,11.31,36.49,4.93,36.35,6,0.49,sedentary,quiet,normal,alert,rested
9,29,61.62,42.75,97.24,0.248,10.8,36.5,4.58,44.59,10,0.49,sedentary,busy,normal,alert,rested
9,30,55.57,36.68,96.85,0.159,10.11,36.53,4.34,38.76,0,0.49,sedentary,quiet,normal,calm,rested
9,31,57.14,44.88,96.82,0.037,10.32,36.58,4.68,38.81,7,0.49,sedentary,quiet,normal,alert,rested
